RoundNum,OppNum,Side,PD,TeamNum,Ballot_Result,TotalWins,TotalTies,TotalLosses,TotalBallots,TotalCS,TotalOCS,TotalPD,Rank,TeamName,OppName,EarnedBid,EarnedHonorableMention,WonSPAMTA,SPAMTAHonorableMention,SPAMTARanks,Student0,Role0,Ranks0,Side0,Student1,Role1,Ranks1,Side1,Student2,Role2,Ranks2,Side2,name,start_date,end_date,host,level,year,bid_start_date,bid_end_date,bid_location,amta_rep_0,amta_rep_1,tab_note_0,tab_note_1,tab_note_2
2,1344,Δ,6,1130,Win,4,0,4,4.0,16.0,64.0,24,5,Loyola University - Chicago,Loyola University - Chicago,False,False,False,False,,,,,,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
2,1344,Δ,-6,1130,Loss,4,0,4,4.0,16.0,64.0,24,5,Loyola University - Chicago,Loyola University - Chicago,False,False,False,False,,,,,,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
3,1159,Π,5,1130,Win,4,0,4,4.0,16.0,64.0,24,5,Loyola University - Chicago,Loyola University - Chicago,False,False,False,False,,,,,,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
3,1159,Π,-5,1130,Loss,4,0,4,4.0,16.0,64.0,24,5,Loyola University - Chicago,Loyola University - Chicago,False,False,False,False,,,,,,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
4,1311,Δ,-6,1130,Loss,4,0,4,4.0,16.0,64.0,24,5,Loyola University - Chicago,Loyola University - Chicago,False,False,False,False,,,,,,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
4,1311,Δ,-5,1130,Loss,4,0,4,4.0,16.0,64.0,24,5,Loyola University - Chicago,Loyola University - Chicago,False,False,False,False,,,,,,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
1,1300,Π,3,1131,Win,3,0,5,3.0,13.0,55.0,-17,21,Loyola University - Chicago,Loyola University - Chicago,False,False,False,False,,Hillary Hammond 1131,Witness,19,Π,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
1,1300,Π,-3,1131,Loss,3,0,5,3.0,13.0,55.0,-17,21,Loyola University - Chicago,Loyola University - Chicago,False,False,False,False,,Hillary Hammond 1131,Witness,19,Π,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
2,1311,Δ,4,1131,Win,3,0,5,3.0,13.0,55.0,-17,21,Loyola University - Chicago,Loyola University - Chicago,False,False,False,False,,Hillary Hammond 1131,Witness,19,Π,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
2,1311,Δ,-14,1131,Loss,3,0,5,3.0,13.0,55.0,-17,21,Loyola University - Chicago,Loyola University - Chicago,False,False,False,False,,Hillary Hammond 1131,Witness,19,Π,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
3,1209,Δ,-2,1131,Loss,3,0,5,3.0,13.0,55.0,-17,21,Loyola University - Chicago,Loyola University - Chicago,False,False,False,False,,Hillary Hammond 1131,Witness,19,Π,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
3,1209,Δ,-6,1131,Loss,3,0,5,3.0,13.0,55.0,-17,21,Loyola University - Chicago,Loyola University - Chicago,False,False,False,False,,Hillary Hammond 1131,Witness,19,Π,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
4,1435,Π,3,1131,Win,3,0,5,3.0,13.0,55.0,-17,21,Loyola University - Chicago,Loyola University - Chicago,False,False,False,False,,Hillary Hammond 1131,Witness,19,Π,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
4,1435,Π,-2,1131,Loss,3,0,5,3.0,13.0,55.0,-17,21,Loyola University - Chicago,Loyola University - Chicago,False,False,False,False,,Hillary Hammond 1131,Witness,19,Π,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
1,1509,Π,1,1158,Win,8,0,0,8.0,27.0,94.0,91,7,Miami University,Miami University,False,False,False,False,,Alex Block 1158,Witness,20,Δ,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
1,1509,Π,2,1158,Win,8,0,0,8.0,27.0,94.0,91,7,Miami University,Miami University,False,False,False,False,,Alex Block 1158,Witness,20,Δ,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
2,1372,Δ,27,1158,Win,8,0,0,8.0,27.0,94.0,91,7,Miami University,Miami University,False,False,False,False,,Alex Block 1158,Witness,20,Δ,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
2,1372,Δ,26,1158,Win,8,0,0,8.0,27.0,94.0,91,7,Miami University,Miami University,False,False,False,False,,Alex Block 1158,Witness,20,Δ,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
3,1172,Δ,5,1158,Win,8,0,0,8.0,27.0,94.0,91,7,Miami University,Miami University,False,False,False,False,,Alex Block 1158,Witness,20,Δ,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
3,1172,Δ,16,1158,Win,8,0,0,8.0,27.0,94.0,91,7,Miami University,Miami University,False,False,False,False,,Alex Block 1158,Witness,20,Δ,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
4,1209,Π,4,1158,Win,8,0,0,8.0,27.0,94.0,91,7,Miami University,Miami University,False,False,False,False,,Alex Block 1158,Witness,20,Δ,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
4,1209,Π,10,1158,Win,8,0,0,8.0,27.0,94.0,91,7,Miami University,Miami University,False,False,False,False,,Alex Block 1158,Witness,20,Δ,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
1,1233,Δ,1,1159,Win,6,1,1,6.5,27.5,109.5,39,10,Miami University,Miami University,False,False,False,False,,Sam Hobbs 1159,Witness,20,Π,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
1,1233,Δ,0,1159,Tie,6,1,1,6.5,27.5,109.5,39,10,Miami University,Miami University,False,False,False,False,,Sam Hobbs 1159,Witness,20,Π,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
2,1482,Π,11,1159,Win,6,1,1,6.5,27.5,109.5,39,10,Miami University,Miami University,False,False,False,False,,Sam Hobbs 1159,Witness,20,Π,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
2,1482,Π,7,1159,Win,6,1,1,6.5,27.5,109.5,39,10,Miami University,Miami University,False,False,False,False,,Sam Hobbs 1159,Witness,20,Π,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
3,1130,Δ,5,1159,Win,6,1,1,6.5,27.5,109.5,39,10,Miami University,Miami University,False,False,False,False,,Sam Hobbs 1159,Witness,20,Π,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
3,1130,Δ,-5,1159,Loss,6,1,1,6.5,27.5,109.5,39,10,Miami University,Miami University,False,False,False,False,,Sam Hobbs 1159,Witness,20,Π,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
4,1509,Π,11,1159,Win,6,1,1,6.5,27.5,109.5,39,10,Miami University,Miami University,False,False,False,False,,Sam Hobbs 1159,Witness,20,Π,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
4,1509,Π,9,1159,Win,6,1,1,6.5,27.5,109.5,39,10,Miami University,Miami University,False,False,False,False,,Sam Hobbs 1159,Witness,20,Π,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
1,1311,Π,1,1172,Win,5,1,2,5.5,18.0,65.0,8,2,Syracuse University,Syracuse University,False,False,False,False,,Ejona Murataj 1172,Witness,18,Δ,Chelsea D'Amore 1172,Witness,18,Δ,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
1,1311,Π,1,1172,Win,5,1,2,5.5,18.0,65.0,8,2,Syracuse University,Syracuse University,False,False,False,False,,Ejona Murataj 1172,Witness,18,Δ,Chelsea D'Amore 1172,Witness,18,Δ,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
2,1300,Δ,12,1172,Win,5,1,2,5.5,18.0,65.0,8,2,Syracuse University,Syracuse University,False,False,False,False,,Ejona Murataj 1172,Witness,18,Δ,Chelsea D'Amore 1172,Witness,18,Δ,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
2,1300,Δ,5,1172,Win,5,1,2,5.5,18.0,65.0,8,2,Syracuse University,Syracuse University,False,False,False,False,,Ejona Murataj 1172,Witness,18,Δ,Chelsea D'Amore 1172,Witness,18,Δ,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
3,1158,Π,-16,1172,Loss,5,1,2,5.5,18.0,65.0,8,2,Syracuse University,Syracuse University,False,False,False,False,,Ejona Murataj 1172,Witness,18,Δ,Chelsea D'Amore 1172,Witness,18,Δ,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
3,1158,Π,-5,1172,Loss,5,1,2,5.5,18.0,65.0,8,2,Syracuse University,Syracuse University,False,False,False,False,,Ejona Murataj 1172,Witness,18,Δ,Chelsea D'Amore 1172,Witness,18,Δ,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
4,1308,Δ,10,1172,Win,5,1,2,5.5,18.0,65.0,8,2,Syracuse University,Syracuse University,False,False,False,False,,Ejona Murataj 1172,Witness,18,Δ,Chelsea D'Amore 1172,Witness,18,Δ,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
4,1308,Δ,0,1172,Tie,5,1,2,5.5,18.0,65.0,8,2,Syracuse University,Syracuse University,False,False,False,False,,Ejona Murataj 1172,Witness,18,Δ,Chelsea D'Amore 1172,Witness,18,Δ,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
1,1310,Π,6,1173,Win,1,0,7,1.0,10.0,52.0,-48,17,Syracuse University,Syracuse University,False,False,False,False,,,,,,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
1,1310,Π,-5,1173,Loss,1,0,7,1.0,10.0,52.0,-48,17,Syracuse University,Syracuse University,False,False,False,False,,,,,,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
2,1443,Δ,-3,1173,Loss,1,0,7,1.0,10.0,52.0,-48,17,Syracuse University,Syracuse University,False,False,False,False,,,,,,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
2,1443,Δ,-7,1173,Loss,1,0,7,1.0,10.0,52.0,-48,17,Syracuse University,Syracuse University,False,False,False,False,,,,,,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
3,1311,Π,-2,1173,Loss,1,0,7,1.0,10.0,52.0,-48,17,Syracuse University,Syracuse University,False,False,False,False,,,,,,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
3,1311,Π,-9,1173,Loss,1,0,7,1.0,10.0,52.0,-48,17,Syracuse University,Syracuse University,False,False,False,False,,,,,,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
4,1309,Δ,-18,1173,Loss,1,0,7,1.0,10.0,52.0,-48,17,Syracuse University,Syracuse University,False,False,False,False,,,,,,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
4,1309,Δ,-10,1173,Loss,1,0,7,1.0,10.0,52.0,-48,17,Syracuse University,Syracuse University,False,False,False,False,,,,,,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
1,1443,Π,7,1209,Win,3,0,5,3.0,10.5,48.5,-14,22,University of Cincinnati,University of Cincinnati,False,False,False,False,,,,,,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
1,1443,Π,-5,1209,Loss,3,0,5,3.0,10.5,48.5,-14,22,University of Cincinnati,University of Cincinnati,False,False,False,False,,,,,,,,,,,,,,Hamilton Opening Round Championship Series Tournament,"March 14, 2014","March 16, 2014",Miami University,orcs,2014,,,,Kristofer Lyons,Melissa Pavely,Opening coin flip: Lowered Numbered Team Received the Better Rank,Round 3 coin flip: The Teams on the Right Side Became Prosecution,7th place record after round 3: 4 Wins
